worker_id,task_id,task_response_id,is_reviewed,review_score,tweet_id,text,username,bio,Categorize the tweet
XJKGQQWFXKTX,4c6741b3-8a31-44e1-862e-823e6d8c3f0f,f270e12a-405c-40b5-869e-0bc94f5121b4,false,,1540795925928574977,"@THH6386 @marvin_gardens @deac4life @NC_Governor 1. It's not murder, you're not killing a person. Its a clump of ce… https://t.co/Lu99JsHup7",tjgeogladden,"Kind of a Geologist. Kinda Kanaka. Kinda  Panthers Fan. CofC C/O 2015.
HI/NC/SC",Pro-choice
YKR74H2QRD6F,110ef3f5-c4e4-4705-a701-b1b65f38c985,f2cba0ab-9dda-468a-8294-d049e7fa6763,false,,1540784364904128512,"@jedediahsays @or1ngi @LVJYLESBlAN @HaroldDiazRodr1 @chbupdates Nah I literaly just said that these example, for ex… https://t.co/sjomD9tyiA",Honey_bee070801,"OT7 - pjo fan - 🔞 - I have a lover, and we're disgustingly in love so if that makes you feel bad don't follow - ESFJ - don't ask me shit I have no memory",Pro-choice
73FP3QEHRD7V,6a9e6b91-e4d2-433a-8812-99b9c3f2a057,f3465ffa-8843-4b00-8742-ce82f5a29b06,false,,1540795833402007555,@humansilk Deal And every abortion does the life expectancy of the life they just took in prison 😂,Emcclain101,We are not the same but we can coexist I enjoy getting under y’all skin as a stranger you’ll never meet🤣,Pro-life
T3RMAEPRMD6J,40ac5144-54a2-417d-b8ec-79a8ee20e7b3,f38cb70a-6802-4565-8a0c-bb36e91f5745,false,,1540795848157589504,"@EmmanuelMacron You Bafoon, The Supreme Court did not impose any restrictions on Abortion. Depending on where you g… https://t.co/MvFTX4u3kn",damcamphusband,"Very Amateur Meteorologist, Live off Wired Grid, Disabled Vet, Living Life with the best wife.",Pro-life
4TG67HVWJNDP,f3403c78-366a-4410-a06f-d4aaf55a2bd2,f3b4c847-b75c-4b16-8c14-75f05c4272cc,false,,1540784380276199425,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/Bu6LWMrsXb,ChrisStewartBCG,"Founder and lead game designer at @BlackCrownGames, Dungeon Master, (They/Them)",Pro-choice
VNAQPVX4R36A,a28c7fc6-f4da-49f6-9e7d-0c4c28fa0d6d,f3b9e5f1-637e-4c48-9ed9-0f44c2b45a4c,false,,1540795686421135360,"@PissedOffMandaP Unfortunately, the abortion industry covers for abusers and rapists. They need the repeat customers.",PicklesGhost,"Freedom-loving kitty! 🇺🇸 Do not comply!
Pronouns: My/natural/immunity/is/superior
Take off that ridiculous mask, 🤡
The baby's body is not your body.😘",Pro-life
XKEQPPFJWHY9,3d8ec018-5ecd-4770-8673-e1accc1d4484,f3d19830-6af5-495d-8e6a-5495f05e17bd,false,,1540796957853196288,@kiraspit @sokurovark The term birthing body expresses that one is reduced to their reproductive value and sounds v… https://t.co/dt39tqNsfc,MDesfontaine01,Spiritual Scholar — London based ♓️ Insta: @m.desfontaine,Pro-choice
XJKGQQWFXKTX,24ab03ca-3f0a-4f58-8af5-23d42faa1d59,f3d2d7ec-8eb8-4fef-bd81-20a4443cd375,false,,1540796720228929537,"@Janet924ZD Their replacements.
It's like this. We must secure The House and The Senate next term. Once we do that… https://t.co/6JSgY9muD1",LiamMcBaen,"Slava Ukraini
I voted for Biden!
Attack me & I'll retaliate.
Lover of science and art.
VOTE BLUE IN 2022... and beyond",Pro-choice
T3RMAEPRMD6J,303c81fd-d3a2-4051-adac-08a0aa52b02f,f42de2d4-177e-4d13-8d38-457bcf4e5851,false,,1540795732680069124,@AlYourPalster @RealPootie @realpdxscanner So narrow minded of you and everyone else. Refusing to acknowledge the T… https://t.co/J0ryG5Hr5Y,GroDoubleG,"Freedom is quite literally my vibration and life blood. Fuck the puppeteers and puppets we call the elites and the politicians, respectively.",Pro-life
XJKGQQWFXKTX,38e2de9e-3dff-4f8d-a79f-a867256173d6,f4b97454-7364-42a1-9b7a-88128fbd8798,false,,1540795976792870912,call me dramatic but I have absolutely no interest in going to arizona right now(or any fucking state restricting a… https://t.co/iLRif9RKZP,caspmel,"lynn gunn simp first, human being second. 8123 xo she/they",Pro-choice
DPNAMHPJRREC,20441284-5026-46d1-b914-620c62860a43,f4c25164-f7c8-472d-a45d-ea3f02ebf944,false,,1540795239123759106,"""Released a year before Roe v. Wade, this short film"" It Happens to Us (1972) directed ""by Amalie Rothschild lays o… https://t.co/jXtRhMJyQI",DirectedbyWomen,"We're dreaming a new world into being.... inviting the world to fall madly in love with films #DirectedbyWomen.
~ ~ ~ Barbara Ann O'Leary, Catalyst ~ ~ ~
We/Us",Pro-choice
WFRWYPY7XZJ9,552fc90d-03a3-4e52-8344-df6ab3ae07a2,f4c79d0d-68c3-4e65-88fd-b07eeab2df21,false,,1540796495733182464,Bullshit. They want *you* to think they were misled. They knew what they were voting for.  They knew the nominees w… https://t.co/42V1GeXQsR,monkeyminion,Space/Science/Pop Culture Artist. Pro Con Artist. From the late 1900s. Please direct inquiries to dane@monkeyminionpress.com He/him,Pro-choice
FPMCK2P37RW2,4560563c-13db-4fcc-810d-0bc73df15248,f4db854b-fa1a-4812-b6d0-84c080a51940,false,,1540795809553211394,@bunni_lexi I’m hoping a better law can come from this more accurately defining &amp; protecting abortion rights. Main… https://t.co/NGphVBdR9w,RiskTKR3,"LA - INDY - SLC / Super Smash Bros Esports competitor & streamer / Main: R.O.B. / Secondaries: Cloud, Olimar, Plant / #9 Indiana Spring PR",Pro-choice
WFRWYPY7XZJ9,6598abec-d0fb-416d-80d2-897226a05bd2,f50e91f9-b436-4b80-b0e1-54f17925af0e,false,,1540796045747175424,@IAmColinnnnn @Grapshausen69 @RealPaigeWWE And neither does abortion control! Women across the country will go to e… https://t.co/cntxMTKfkJ,ClareRH86,Artist/Designer from Walsall🇬🇧 Follow me on Instagram: dark_opal,Pro-choice
Z6J69GNZYEXY,9ad153ff-9fc5-42bf-834d-29568d71bfbc,f56494e2-5742-46b5-a200-98cd102f906e,false,,1540795115093970944,"Roughly the same length of time as #RoeVWade existed. 

Roe v Wade was about population control, it was eugenics. https://t.co/SPWxDGpSxa",CyprusNik,My Pronouns are Legend/Legendself and Sexy/Sexyself.,Pro-life
2AZWNZRTVACE,bb063503-2941-4b14-a10c-a301336de97d,f5d359fc-7ddc-4a24-ab87-5af2c2e90afa,false,,1540795059985158144,@howdygiorgie The worst part for me is that the people in charge of this decision only voted to overturn Roe V Wade… https://t.co/EKASKk4T8V,supdawgchill,🍻🪦,Pro-choice
WFRWYPY7XZJ9,edc22cc9-8a2e-42d3-9a7d-557cf0d533c5,f6b3773e-e533-4a5c-ac04-06b6156affef,false,,1540796190114975745,@BeckyLynchWWE To be cleared the decision to overturn #RoeVsWade is WRONG !!! But finances should not be a reason f… https://t.co/f2lfr01a8H,ADub4016,"-Wrestling is ART
-I'll never stop trying to improve my life. 
-life is more than what we see. - Aaron M",Pro-choice
6CNHTCG6W6XM,a74690a8-1464-478c-a605-da7b1838838e,f70623f3-6a5b-4a03-80af-b95809ab71dd,false,,1540784588288663554,"If you're a priest or a bishop and you have publicly praised the overturning of Roe vs Wade, thank you.",_tdprater,"Husband and father of two, Correctional Officer, and Catholic convert in progress.",Pro-life
FPMCK2P37RW2,22eefb11-6c9d-43f0-abf5-bf06c19497f8,f73b3359-6685-4569-b0d9-d39cc9d20e0b,false,,1540796847630843904,Jack White Blasts Trump for “All the Abortions You Secretly Paid For” After Roe v. Wade Overturned https://t.co/QFXFlhy2pD,Souther78833536,Interior designer 👨🏻‍🎨 Resist! LGBTQ🏳️‍🌈 👊 art 🖼reading 🎭theater 🎶 music ! Realist! Atheist ! Be nice~always. 420 💨,Pro-choice
7R2NKCJQNXPP,53aecbf0-25a9-486e-8914-c7a4d2ba5427,f78d1937-f53c-4020-9eb0-6782774f152d,false,,1540794407515000833,@ShotoSimp98 @SassyValkyrie @Snowy_Doe @war_updatez @HerbScribner Roe v Wade is dead deal with it,mafia2198,,Pro-life
R7XYZ4FKMFF9,6224c0bd-a3ba-41d7-b19b-b4284cf94b76,f7c98130-7512-41db-a7a7-c35969cfa934,false,,1540794317589327872,The choice to have an abortion is a social and health care choice.  Abortion happen pre roe re Wade and other globa… https://t.co/9d4X6lwrYv,Yeo_kat,"Deputy Chief Nurse: Health Informatics/policy and practice/community liaison @waikatodhb. Views, spelling+grammar my own. 💙",Pro-choice
Z6J69GNZYEXY,50f64220-bf85-4fbc-9168-0fa93c65175b,f84d8dfe-807f-4507-a75b-90979f0b8a98,false,,1540796061849030657,@DBCoope43604497 That's why I don't think it will have any impact on the elections this November. Most of these peo… https://t.co/ob7K1YZEya,DieselPickUp244,"Expressing a conservative viewpoint. Not a BOT, Not my real name. Tolerant they claim, what a joke. BTW, Happily Married, I'm 60+ years old so no DM's hahahaha.",Pro-life
QEZAEMV2WF9D,d4b25b1e-6b4c-4df8-afa6-bbdb498a4ce3,f8c4744f-60d0-4249-b1ed-8f6e63c4acb3,false,,1540795887919796225,going around saying women should close their legs as if men have ever shown MORE self restraint ever in history ove… https://t.co/nn9rOdYOt1,felisc5909,Avid believer of Sean Diaz supremacy 🦋 22 (without the feeling),Pro-choice
DPNAMHPJRREC,baa68131-47ab-4dac-aabf-7920dca821e5,f8c70398-3b1d-4b9a-9589-73c516d6d419,false,,1540796494416171008,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/BNvm8RxFSm,_ranson,"Socrates may have said, ""The only thing I know is that I know nothing, and I am not quite sure that I know that,"" but as Osgood says ""Well, nobody's perfect!"".",Pro-choice
Z6J69GNZYEXY,5d032608-14aa-4550-85ad-933b790355d7,f9318f14-efd4-4c60-9347-92fb60e85f4f,false,,1540795948804083712,Oregon is often thought of as one of the bluest states. Let's keep it that way and keep this christian nationalist… https://t.co/FPJCmcvggn,PanFutureCast,"Formerly a Podcast, now a blog run by @guitar_sean for Futurism, civilization, cool tech around the corner, and thoughts about the far future. #Cascadia",Pro-choice
XJKGQQWFXKTX,b1689b9c-56d4-4cc0-aef1-88af6ce90ed2,f9ba28b2-3a1f-476a-bc2a-5c44188d6e45,false,,1540795723729338368,@midlifewomanon1 @CharlieCrist Sound like you are pro-abortion--Infanticide.,WandaWy18132190,MFTA Independent conservative,Pro-life
7ZGW996YFZ6X,b2c32bc5-f7e4-4da6-aa47-fd482bacb39e,f9e517ae-628d-4633-9bc5-d02ac5588633,false,,1540796127326326786,@INSOMNIAtv @Timcast Guess they're going to offer abortion services on military bases now. Your tax payer dollars hard at work.,WTFDidTheyJust1,"Envoy for
@libsoftiktok
@SirajAHashmi
@defiantls
@ListComesForAll

I will screenshot it. I will post it. I will tag them. 

Hell follows soon after.",Pro-life
KY33NRPCAEZT,2a5663f4-e8d5-462e-ac01-14ba81fe0725,fa700c30-8cf6-4316-a172-c8a3b56ebd1d,false,,1540795854285459456,@Mamoxn Whilst that is true....illegal abortion contribute to a significant number of maternal deaths and morbidity… https://t.co/7Z0B4qPx4B,Jeff83958596,Happy,Pro-choice
YKR74H2QRD6F,50875e20-95ba-4165-bed3-fafaa341a7f2,faf9e0e3-cd60-44b6-acd1-4b635fb34e02,false,,1540796036289118208,"one last thing before i get go off social media for a while,

abortion is NOT of God. that’s it. that’s all.",daeshasb,Yahweh is my obsession.,Pro-life
Z6J69GNZYEXY,aee9279e-8e35-408d-b055-76a7caf60b89,fb5aa416-bf92-42f4-a599-f69ae94a2a0d,false,,1540795957654085632,@AngelInvestorOG @kylegriffin1 Pretty sure it means if a wealthy white woman wants a abortion…,dough56918615,Pens and Steelers fan. Retired Marine. Shitty beer league hockey player…,Pro-choice
R7XYZ4FKMFF9,fa88e390-9b6b-49da-9692-c89ad64d09e2,fb721d28-254e-41ee-940e-2e24bbb254ad,false,,1540795851726934016,"@TrustlessState Well, science says that life starts by conception.

So, if you just go f*** with someone without pr… https://t.co/rpCbvu1xFC",Petar26995863,Your Keys Your Crypto #TrustYourselves,Pro-life
R7XYZ4FKMFF9,26909ea5-800a-404e-97f0-4d06d3cd8b81,fba00989-4b40-4ba2-9651-5682bd73529a,false,,1540795856181514242,"These woman wanna sit here and complain about Roe v Wade, "" my body, my choice "" and say your mother had a choice,… https://t.co/JIVmSxQOuD",ShootHimNtMe,"Welcome To ShooEm Nation, we try to bring all kinds of stupid. If you have a positive IQ this may not be your stream....for I fear you'll have joined in as well",Pro-life
4TG67HVWJNDP,4f6a3c14-c104-4f8e-8c5d-d7cf06f61217,fbc2684d-09e5-4fbe-add2-376f2da10751,false,,1540796067624587266,@NBA Now we weigh in on abortion.  Of course this league kisses the ass of the CCP.,10thamendmentKP,"There are Two Genders. You will Die someday, be careful, with your pride. Likes will not get you to Heaven.   🙏 the 📿",Pro-life
7ZGW996YFZ6X,ab882be2-ae3c-4996-96c7-772a3509bcf9,fbfd1ea2-6909-42a4-a862-73de42677eb7,false,,1540795820131225600,@amlivemon @mirandadevine What about a man’s right to have an abortion? Come on now!,Rafterman777,"Leaving Texas, 4th day of July",Pro-choice
Z6J69GNZYEXY,ba1258c6-3074-460a-9eee-a29a3c028906,fc261a08-d7c5-4163-8641-87de1158a812,false,,1540784895139512323,@POTUS A constitutional amendment to put roe vs Wade into the Constitution. All we need is 2/3 of the Senate and 2/… https://t.co/2HXdMqWve4,Chrismikoichi,looking to build up a following . I'll follow you if you follow me just be a resistor,Pro-choice
XJKGQQWFXKTX,db85e284-3726-4ba0-a9b3-861b27383dc0,fc2e2801-0e22-4e65-ae75-6a3c25379494,false,,1540796126126919680,"The grief and the anger is very real': B.C. officials, advocates react to U.S. abortion rights decision | CBC News https://t.co/zUEhgxkvSf",KathyWhitexx,"Born in Canada , father is American.
True blue all the way",Pro-choice
7R2NKCJQNXPP,6fc6c89a-112d-44a2-be02-6479ead3d3fe,fc48e03e-a438-4686-9d9e-676c7b144f7a,false,,1540795803081531394,Studies show there is a direct correlation between supporting abortion and being fat and ugly.,CovfefeMichael1,"Outspoken conservative. If you have to silence the opposition, it means your ideas suck. #IFBAP",Pro-life
YKR74H2QRD6F,60915589-9ef8-4211-ae93-75562cb9cfcc,fc53394f-affa-4a86-b152-c0216a6b3895,false,,1540794043117862912,@JessicaCoblentz Then let me be the one to represent a great many Catholic women (who you clearly don’t know) who s… https://t.co/DjWQ3aKqCm,K_manning7,"Catholic wife, mom, & coffee addict",Pro-life
QEZAEMV2WF9D,6b28599b-7114-492d-a5b8-7d8d84f3533a,fc57ef53-8066-449a-b700-cb365d9ba6e9,false,,1540796061048094720,@howie_bad @WLRDtheBuzz @GreekGoddess022 @wylietroy @karlarod_ I don't know any countries that offer 3rd trimester… https://t.co/PTz2hIUgJA,Emancipatedbla2,"Disillusioned agnostic
Unapologetic 💅🏿🙅🏿‍♀️🎩🎤
Exercise freak, animal and music lover
Work = prayer",Pro-choice
Z6J69GNZYEXY,e0ca3fea-bbb6-477f-92d7-0bb71061d6f9,fc7d0c73-aa52-4959-b5f2-d937fc24e044,false,,1540795889274462208,"In a tweet earlier today I warned the Mullah's of The American Taliban are not done, this is just the beginning 
Se… https://t.co/iiDL6jcbxe",amhecht,"Will democracy in America prevail, or will it be usurped by a confluence of fascism and evangelical Christianity?",Pro-choice
7R2NKCJQNXPP,87ad9ee0-a03c-4063-b371-1e46fe7f3743,fccb2646-afb8-4897-ae98-ca37ac3cba0e,false,,1540796033109590018,"@BigEcavin @FekoLand @BBCWorld And let’s get one thing clear you manipulating pile, women should be allowed the rig… https://t.co/cXSGFsFKgi",Okbutwhytho5,,Pro-choice
Z6J69GNZYEXY,45ed2492-45ee-45e7-8b08-5eda4fc8257e,fce1d4ad-e6d7-4c3a-81a9-6891b6a62b92,false,,1540796302346395648,"@XDLaughingMan @Terios1996 @DinoSoccer @PragmatistProf @kirstenappleton Actually it does. “Life, Liberty and the pu… https://t.co/d8YeBVPIN3",Loura_Stories,"Writer & investigative journalist, at The Midwest Courier News: https://t.co/jQIghds5D0. Chronic pain patient advocate with Chronic myeloid leukemia.",Pro-choice
XJKGQQWFXKTX,a9154d66-feba-4d52-a366-50bcd0df2b5e,fd687963-e70f-450a-9991-8608841a896a,false,,1540795822878728196,@laurenboebert What about your moral decay before you were accidentally put into Congress?  Men are powerless again… https://t.co/1c3X30CqSS,4partyCountryb,"A woke Constitutional GENX AMERICAN PATRIOT... Survivor and Product of U.S. WHITE SUPREMACY.
👋🤌💪✊️🙏✌️🇺🇸🏳️‍🌈💔",Pro-choice
2AZWNZRTVACE,83b0e184-9fc2-4295-860b-3bbc3567eed0,fe1a33e7-dde1-4e92-b942-9e87ed3ac446,false,,1540794420483616768,"@MartinEdgarJr1 @ggreenwald @Timcast ""it would have been better to approach it under the equal protection clause"" s… https://t.co/azqWH6rOL3",Steveliu32,Chicago Alum,Pro-choice
X6P6DQRXD62A,58c4921d-3bf8-4628-a428-a308cc1dab30,fe234695-0783-4a07-a428-b36f6349c7c3,false,,1540796198063202305,"Sweetie, I’m atheist. My opposition to abortion is based on science, not religion. But your bigotry is duly noted. https://t.co/FnDjmALXf3",BoulwareH2,I don’t like pina coladas. Or getting caught in the rain.,Pro-life
T3RMAEPRMD6J,7ac42b58-28c0-46e4-baca-d76ae270b644,fe366bf6-5d9c-4d01-9925-87ab1e6201cd,false,,1540796110234681344,@LeahKonen To those who say that you shouldn’t have having sex if you’re not to start a family or don’t have kids u… https://t.co/tS5RUq0mHJ,crisscrossdude,,Pro-choice
R7XYZ4FKMFF9,bd654e5a-f1ea-49d9-9933-494e3ddf4179,fe49038e-d2b1-4654-b4a6-c58f25df919f,false,,1540795547241443329,people having the audacity to be happy about what happened w roe v wade make me so sick,arlitaaaaa,"love yours, also sko buffs",Pro-choice
VHYWA473JMK3,717758be-6667-460e-9f6d-7684b6839631,fee0a69f-195f-44a5-b591-419b36cbd9e5,false,,1540795890310340608,that so many people conflate abortion with killing children and are simultaneously allowed to have an opinion on roe v wade is insane,scraffles,to love is the greatest gift we can afford to one another,Pro-choice
WZZMK43NG9CA,7cdee008-b1e6-4ab2-8a1a-4da51f03fe7c,fef1228a-f46c-4b28-b93c-4d5bc992203f,false,,1540795787084529667,Alito was on the appellate court that upheld abortion restrictions in Casey. O'Connor wrote the opinion overturning… https://t.co/joesplNPFh,Man_In_Gray,,Pro-choice
GM7WMPEN2H9W,4f09396c-e1d2-41d3-9789-aad4482f9654,ff31b8af-d863-43ab-a781-0ee151981515,false,,1540784745927376897,63 percent of the American population supports Roe V Wade (the majority)! While 5 justices voted to overturn Roe! U… https://t.co/BfvzyWVft8,owensj4319,Retired publicist. Twitter is 1of my favorite hobbies. I thoroughly enjoy engaging n thought provoking anti trump/anti racist tweets. R World is n need of ❤2day,Pro-choice
T3RMAEPRMD6J,9363e559-9bab-4b9c-954f-4dc2babecd86,ffb6103e-9ac2-4772-a0ed-30d55b1df836,false,,1540795956421021696,Reproductive Rights are womens rights! Stop taking away womens rights. Abortion is a fundamental right for all WOMEN.,ranki2002,Policy enthusiast. Environmentalist. Feminist.,Pro-choice
7R2NKCJQNXPP,57f411dc-68dc-4515-b49b-407b7d2cbf77,ffc6abf4-cf43-441f-823d-4e628ff830ff,false,,1540795262490247168,this WOMAN voted for trump TWICE and is complaining about roe v wade being overturned as if he didn’t appoint the j… https://t.co/LrKujgSX1G,paulafledd,,Pro-choice
7ZGW996YFZ6X,06600037-a4ce-4135-ba8d-3bc5afc86685,fff7d2c3-05e4-462d-a303-3f89cb9d5b84,false,,1540796104039510017,"Asked my mom what she thought about the ban on abortion. She says she’s fine with it, since she doesn’t believe in… https://t.co/J8lbnBb1uR",mzjess_nicole,People still read bios?? TF,Pro-choice
